make,model,year,vehicle_class,class_simple,engine_displacement_l,cylinders,displacement_per_cyl,fuel_type,fuel_simple,fuel_enc,city_mpg,highway_mpg,combined_mpg,hwy_city_ratio,co2_grams_per_mile,co2_per_mpg,cd,aero_efficiency,year_rel
Toyota,4Runner 4WD,2020,Standard Sport Utility Vehicle 4WD,Other,4.0,6.0,0.6666666666666666,Regular,regular,3,16,19,17,1.1875,515.0,30.294117647058822,,,10
Chrysler,Pacifica Hybrid,2020,Minivan - 2WD,Minivan,3.6,6.0,0.6,Regular Gas and Electricity,hybrid,1,29,30,30,1.0344827586206897,119.0,3.966666666666667,,,10
Toyota,86,2020,Minicompact Cars,Other,2.0,4.0,0.5,Premium,premium,2,24,32,27,1.3333333333333333,328.0,12.148148148148149,,,10
Toyota,86,2020,Minicompact Cars,Other,2.0,4.0,0.5,Premium,premium,2,21,28,24,1.3333333333333333,373.0,15.541666666666666,,,10
Ford,Mustang,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,21,30,24,1.4285714285714286,364.0,15.166666666666666,,,10
Ford,Mustang,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,21,32,25,1.5238095238095237,354.0,14.16,,,10
Ford,Mustang,2020,Subcompact Cars,Subcompact,5.0,8.0,0.625,Regular,regular,3,15,24,18,1.6,493.0,27.38888888888889,,,10
Ford,Mustang Convertible,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,20,28,23,1.4,386.0,16.782608695652176,,,10
Ford,Mustang Convertible,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,20,28,23,1.4,387.0,16.82608695652174,,,10
Ford,Mustang,2020,Subcompact Cars,Subcompact,5.0,8.0,0.625,Regular,regular,3,16,25,19,1.5625,472.0,24.842105263157894,,,10
Ford,Mustang Convertible,2020,Subcompact Cars,Subcompact,5.0,8.0,0.625,Regular,regular,3,15,24,18,1.6,484.0,26.88888888888889,,,10
Ford,Mustang HO Coupe,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,20,28,23,1.4,386.0,16.782608695652176,,,10
Ford,Mustang HO Convertible,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,20,27,23,1.35,386.0,16.782608695652176,,,10
Ford,Mustang HO Coupe,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,20,27,23,1.35,389.0,16.91304347826087,,,10
Ford,Mustang HO Convertible,2020,Subcompact Cars,Subcompact,2.3,4.0,0.575,Regular,regular,3,19,26,22,1.368421052631579,406.0,18.454545454545453,,,10
Mercedes-Benz,E350,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,336.0,12.923076923076923,0.2,160.0,10
Chevrolet,Blazer FWD,2020,Small Sport Utility Vehicle 2WD,Other,3.6,6.0,0.6,Regular,regular,3,19,26,21,1.368421052631579,414.0,19.714285714285715,,,10
Lexus,RX 350 L,2020,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,19,26,22,1.368421052631579,407.0,18.5,,,10
Lexus,RX 350,2020,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,20,27,23,1.35,391.0,17.0,,,10
Chevrolet,Blazer AWD,2020,Small Sport Utility Vehicle 4WD,Other,3.6,6.0,0.6,Regular,regular,3,18,25,21,1.3888888888888888,433.0,20.61904761904762,,,10
Land Rover,Discovery Sport,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,19,24,21,1.263157894736842,427.0,20.333333333333332,,,10
Lexus,RX 350 AWD,2020,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,19,26,22,1.368421052631579,405.0,18.40909090909091,,,10
Lexus,RX 350 L AWD,2020,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,18,25,21,1.3888888888888888,432.0,20.571428571428573,,,10
Dodge,Durango SRT AWD,2020,Standard Sport Utility Vehicle 4WD,Other,6.4,8.0,0.8,Premium,premium,2,13,19,15,1.4615384615384615,584.0,38.93333333333333,,,10
Jeep,Grand Cherokee SRT 4WD,2020,Standard Sport Utility Vehicle 4WD,Other,6.4,8.0,0.8,Premium,premium,2,13,19,15,1.4615384615384615,592.0,39.46666666666667,,,10
Jeep,Grand Cherokee Trackhawk 4WD,2020,Standard Sport Utility Vehicle 4WD,Other,6.2,8.0,0.775,Premium,premium,2,11,17,13,1.5454545454545454,664.0,51.07692307692308,,,10
Lexus,RX 450h AWD,2020,Standard Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,31,28,30,0.9032258064516129,297.0,9.9,,,10
Lexus,RX 450h L AWD,2020,Standard Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,29,28,29,0.9655172413793104,305.0,10.517241379310345,,,10
Lexus,LX 570,2020,Standard Sport Utility Vehicle 4WD,Other,5.7,8.0,0.7125,Premium,premium,2,12,16,14,1.3333333333333333,636.0,45.42857142857143,,,10
Karma,Revero,2019,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium Gas or Electricity,hybrid,1,19,21,20,1.105263157894737,156.0,7.8,,,9
Audi,TT Roadster quattro,2020,Two Seaters,Two Seater,2.0,4.0,0.5,Regular,regular,3,23,31,26,1.3478260869565217,340.0,13.076923076923077,,,10
Bentley,Continental GT Convertible,2020,Minicompact Cars,Other,4.0,8.0,0.5,Premium,premium,2,16,26,19,1.625,469.0,24.68421052631579,,,10
Porsche,911 Carrera S,2020,Minicompact Cars,Other,3.0,6.0,0.5,Premium,premium,2,18,24,20,1.3333333333333333,444.0,22.2,,,10
Porsche,911 Carrera S Cabriolet,2020,Minicompact Cars,Other,3.0,6.0,0.5,Premium,premium,2,18,23,20,1.2777777777777777,444.0,22.2,,,10
Porsche,911 Carrera 4S,2020,Minicompact Cars,Other,3.0,6.0,0.5,Premium,premium,2,18,23,20,1.2777777777777777,445.0,22.25,,,10
Audi,A3 quattro,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,22,30,25,1.3636363636363635,359.0,14.36,,,10
Audi,A3 Cabriolet quattro,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,22,30,25,1.3636363636363635,359.0,14.36,,,10
Audi,TT Coupe quattro,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,23,31,26,1.3478260869565217,340.0,13.076923076923077,,,10
Audi,S3,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,22,29,25,1.3181818181818181,358.0,14.32,,,10
Audi,TTS Coupe,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,29,25,1.2608695652173914,354.0,14.16,,,10
Bentley,Continental GT,2020,Subcompact Cars,Subcompact,4.0,8.0,0.5,Premium,premium,2,16,26,19,1.625,469.0,24.68421052631579,,,10
Bmw,M8 Coupe,2020,Subcompact Cars,Subcompact,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Bmw,M8 Competition Coupe,2020,Subcompact Cars,Subcompact,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Bmw,M8 Convertible,2020,Subcompact Cars,Subcompact,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Bmw,M8 Competition Convertible,2020,Subcompact Cars,Subcompact,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Ford,Shelby GT350 Mustang,2020,Subcompact Cars,Subcompact,5.2,8.0,0.65,Premium,premium,2,14,21,16,1.5,550.0,34.375,,,10
Ford,Mustang Bullitt,2020,Subcompact Cars,Subcompact,5.0,8.0,0.625,Regular,regular,3,14,23,17,1.6428571428571428,514.0,30.235294117647058,,,10
Mercedes-Benz,CLA250 4matic,2020,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,23,33,27,1.434782608695652,329.0,12.185185185185185,,,10
Mercedes-Benz,CLA250,2020,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,25,35,28,1.4,310.0,11.071428571428571,0.2,175.0,10
Rolls-Royce,Dawn,2020,Compact Cars,Compact,6.6,12.0,0.5499999999999999,Premium,premium,2,12,18,14,1.5,637.0,45.5,,,10
Toyota,Yaris,2020,Compact Cars,Compact,1.5,4.0,0.375,Regular,regular,3,30,39,34,1.3,264.0,7.764705882352941,,,10
Toyota,Yaris,2020,Compact Cars,Compact,1.5,4.0,0.375,Regular,regular,3,32,40,35,1.25,252.0,7.2,,,10
Audi,A6 quattro,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,24,32,27,1.3333333333333333,329.0,12.185185185185185,,,10
Bmw,M5,2020,Midsize Cars,Midsize,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Bmw,M5 Competition,2020,Midsize Cars,Midsize,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Bmw,M8 Gran Coupe,2020,Midsize Cars,Midsize,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,518.0,30.470588235294116,,,10
Mercedes-Benz,E350 4matic,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,22,30,25,1.3636363636363635,354.0,14.16,,,10
Rolls-Royce,Wraith,2020,Midsize Cars,Midsize,6.6,12.0,0.5499999999999999,Premium,premium,2,12,18,14,1.5,624.0,44.57142857142857,,,10
Subaru,Impreza 4-Door,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,23,31,26,1.3478260869565217,337.0,12.961538461538462,,,10
Subaru,Impreza 4-Door,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,28,36,31,1.2857142857142858,282.0,9.096774193548388,,,10
Subaru,Impreza Sport 4-Door,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,23,31,26,1.3478260869565217,337.0,12.961538461538462,,,10
Subaru,Impreza Sport 4-Door,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,27,36,30,1.3333333333333333,291.0,9.7,,,10
Toyota,Camry,2020,Midsize Cars,Midsize,3.5,6.0,0.5833333333333334,Regular,regular,3,22,33,26,1.5,338.0,13.0,,,10
Toyota,Camry XSE,2020,Midsize Cars,Midsize,3.5,6.0,0.5833333333333334,Regular,regular,3,22,32,26,1.4545454545454546,345.0,13.26923076923077,,,10
Toyota,Camry LE/SE,2020,Midsize Cars,Midsize,2.5,4.0,0.625,Regular,regular,3,28,39,32,1.3928571428571428,279.0,8.71875,,,10
Toyota,Camry XLE/XSE,2020,Midsize Cars,Midsize,2.5,4.0,0.625,Regular,regular,3,27,38,31,1.4074074074074074,284.0,9.161290322580646,,,10
Toyota,Camry,2020,Midsize Cars,Midsize,2.5,4.0,0.625,Regular,regular,3,29,41,34,1.4137931034482758,264.0,7.764705882352941,,,10
Toyota,Camry Hybrid LE,2020,Midsize Cars,Midsize,2.5,4.0,0.625,Regular,regular,3,51,53,52,1.0392156862745099,170.0,3.269230769230769,,,10
Toyota,Camry Hybrid XLE/SE,2020,Midsize Cars,Midsize,2.5,4.0,0.625,Regular,regular,3,44,47,46,1.0681818181818181,195.0,4.239130434782608,,,10
Toyota,Camry TRD,2020,Midsize Cars,Midsize,3.5,6.0,0.5833333333333334,Regular,regular,3,22,31,25,1.4090909090909092,354.0,14.16,,,10
Bmw,X1 sDrive28i,2020,Large Cars,Large,2.0,4.0,0.5,Premium,premium,2,24,33,27,1.375,327.0,12.11111111111111,,,10
Rolls-Royce,Phantom,2020,Large Cars,Large,6.7,12.0,0.5583333333333333,Premium,premium,2,12,20,14,1.6666666666666667,615.0,43.92857142857143,,,10
Rolls-Royce,Phantom EWB,2020,Large Cars,Large,6.7,12.0,0.5583333333333333,Premium,premium,2,12,20,14,1.6666666666666667,615.0,43.92857142857143,,,10
Rolls-Royce,Ghost,2020,Large Cars,Large,6.6,12.0,0.5499999999999999,Premium,premium,2,12,18,14,1.5,637.0,45.5,,,10
Rolls-Royce,Ghost EWB,2020,Large Cars,Large,6.6,12.0,0.5499999999999999,Premium,premium,2,12,18,14,1.5,637.0,45.5,,,10
Subaru,Impreza 5-Door,2020,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,24,31,26,1.2916666666666667,335.0,12.884615384615385,,,10
Subaru,Impreza 5-Door,2020,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,28,36,31,1.2857142857142858,288.0,9.290322580645162,,,10
Subaru,Impreza Sport 5-Door,2020,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,22,30,25,1.3636363636363635,351.0,14.04,,,10
Subaru,Impreza Sport 5-Door,2020,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,27,35,30,1.2962962962962963,292.0,9.733333333333333,,,10
Rolls-Royce,Cullinan,2020,Midsize Station Wagons,Midsize,6.7,12.0,0.5583333333333333,Premium,premium,2,12,20,14,1.6666666666666667,619.0,44.214285714285715,,,10
Rolls-Royce,Cullinan Black Badge,2020,Midsize Station Wagons,Midsize,6.7,12.0,0.5583333333333333,Premium,premium,2,12,20,14,1.6666666666666667,619.0,44.214285714285715,,,10
Toyota,Tacoma 2WD,2020,Small Pickup Trucks 2WD,Pickup,3.5,6.0,0.5833333333333334,Regular,regular,3,19,24,21,1.263157894736842,431.0,20.523809523809526,,,10
Toyota,Tacoma 2WD,2020,Small Pickup Trucks 2WD,Pickup,2.7,4.0,0.675,Regular,regular,3,20,23,21,1.15,423.0,20.142857142857142,,,10
Toyota,Tacoma 4WD,2020,Small Pickup Trucks 4WD,Pickup,3.5,6.0,0.5833333333333334,Regular,regular,3,18,22,20,1.2222222222222223,448.0,22.4,,,10
Toyota,Tacoma 4WD,2020,Small Pickup Trucks 4WD,Pickup,3.5,6.0,0.5833333333333334,Regular,regular,3,17,21,18,1.2352941176470589,481.0,26.72222222222222,,,10
Toyota,Tacoma 4WD,2020,Small Pickup Trucks 4WD,Pickup,2.7,4.0,0.675,Regular,regular,3,19,22,20,1.1578947368421053,441.0,22.05,,,10
Toyota,Tacoma 4WD D-CAB MT TRD-ORP/PRO,2020,Small Pickup Trucks 4WD,Pickup,3.5,6.0,0.5833333333333334,Regular,regular,3,17,20,18,1.1764705882352942,483.0,26.833333333333332,,,10
Jeep,Renegade 2WD,2020,Small Sport Utility Vehicle 2WD,Other,1.3,4.0,0.325,Regular,regular,3,24,32,27,1.3333333333333333,328.0,12.148148148148149,,,10
Jeep,Renegade 2WD,2020,Small Sport Utility Vehicle 2WD,Other,2.4,4.0,0.6,Regular,regular,3,22,30,25,1.3636363636363635,357.0,14.28,,,10
Lincoln,Nautilus FWD,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,21,26,23,1.2380952380952381,384.0,16.695652173913043,,,10
Mercedes-Benz,GLA250,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,24,34,28,1.4166666666666667,316.0,11.285714285714286,0.2,170.0,10
Mitsubishi,Outlander Sport 2WD,2020,Small Sport Utility Vehicle 2WD,Other,2.4,4.0,0.6,Regular,regular,3,23,29,25,1.2608695652173914,354.0,14.16,,,10
Audi,Q3 quattro,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,19,27,22,1.4210526315789473,399.0,18.136363636363637,,,10
Jeep,Renegade 4WD,2020,Small Sport Utility Vehicle 4WD,Other,1.3,4.0,0.325,Regular,regular,3,23,29,26,1.2608695652173914,348.0,13.384615384615385,,,10
Jeep,Renegade 4WD,2020,Small Sport Utility Vehicle 4WD,Other,2.4,4.0,0.6,Regular,regular,3,21,29,24,1.380952380952381,371.0,15.458333333333334,,,10
Jeep,Renegade Trailhawk 4WD,2020,Small Sport Utility Vehicle 4WD,Other,1.3,4.0,0.325,Regular,regular,3,22,27,24,1.2272727272727273,370.0,15.416666666666666,,,10
Mercedes-Benz,GLA250 4matic,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,30,25,1.3636363636363635,349.0,13.96,,,10
Mitsubishi,Outlander 4WD,2020,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,20,27,22,1.35,402.0,18.272727272727273,,,10
Mitsubishi,Outlander Sport 4WD,2020,Small Sport Utility Vehicle 4WD,Other,2.4,4.0,0.6,Regular,regular,3,23,28,25,1.2173913043478262,353.0,14.12,,,10
Subaru,Crosstrek AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,22,29,25,1.3181818181818181,355.0,14.2,,,10
Subaru,Crosstrek AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,27,33,30,1.2222222222222223,298.0,9.933333333333334,,,10
Nissan,Armada 2WD,2020,Standard Sport Utility Vehicle 2WD,Other,5.6,8.0,0.7,Regular,regular,3,14,19,16,1.3571428571428572,553.0,34.5625,,,10
Bentley,Bentayga,2020,Standard Sport Utility Vehicle 4WD,Other,4.0,8.0,0.5,Premium,premium,2,14,23,17,1.6428571428571428,508.0,29.88235294117647,,,10
Bmw,X5 xDrive40i,2020,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,20,26,22,1.3,396.0,18.0,,,10
Bmw,X6 xDrive40i,2020,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,20,26,22,1.3,396.0,18.0,,,10
Bmw,X7 xDrive40i,2020,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,20,25,22,1.25,409.0,18.59090909090909,,,10
Lamborghini,Urus,2020,Standard Sport Utility Vehicle 4WD,Other,4.0,8.0,0.5,Premium,premium,2,12,17,14,1.4166666666666667,617.0,44.07142857142857,,,10
Nissan,Armada 4WD,2020,Standard Sport Utility Vehicle 4WD,Other,5.6,8.0,0.7,Regular,regular,3,13,18,15,1.3846153846153846,593.0,39.53333333333333,,,10
Audi,A8 L,2019,Large Cars,Large,4.0,8.0,0.5,Premium,premium,2,15,23,18,1.5333333333333334,495.0,27.5,,,9
Mercedes-Benz,AMG GT C Roadster,2020,Two Seaters,Two Seater,4.0,8.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,525.0,30.88235294117647,,,10
Porsche,911 Carrera 4S Cabriolet,2020,Minicompact Cars,Other,3.0,6.0,0.5,Premium,premium,2,18,23,20,1.2777777777777777,445.0,22.25,,,10
Honda,Accord 2.0T Sport/Touring,2020,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,22,32,26,1.4545454545454546,345.0,13.26923076923077,,,10
Infiniti,Q50,2020,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,20,29,23,1.45,387.0,16.82608695652174,,,10
Infiniti,Q50 AWD,2020,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,19,27,22,1.4210526315789473,407.0,18.5,,,10
Infiniti,Q50 Red Sport,2020,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,20,26,22,1.3,404.0,18.363636363636363,,,10
Infiniti,Q50 Red Sport  AWD,2020,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,19,26,22,1.368421052631579,405.0,18.40909090909091,,,10
Honda,Accord,2020,Large Cars,Large,1.5,4.0,0.375,Regular,regular,3,26,35,30,1.3461538461538463,298.0,9.933333333333334,,,10
Honda,Accord,2020,Large Cars,Large,1.5,4.0,0.375,Regular,regular,3,30,38,33,1.2666666666666666,266.0,8.06060606060606,,,10
Honda,Accord,2020,Large Cars,Large,1.5,4.0,0.375,Regular,regular,3,29,35,31,1.206896551724138,282.0,9.096774193548388,,,10
Honda,Accord,2020,Large Cars,Large,2.0,4.0,0.5,Regular,regular,3,22,32,26,1.4545454545454546,344.0,13.23076923076923,,,10
Honda,Accord,2020,Large Cars,Large,2.0,4.0,0.5,Regular,regular,3,23,34,27,1.4782608695652173,330.0,12.222222222222221,,,10
Ford,Escape FWD,2020,Small Sport Utility Vehicle 2WD,Other,1.5,3.0,0.5,Regular,regular,3,27,33,30,1.2222222222222223,297.0,9.9,,,10
Ford,Edge FWD,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,21,29,24,1.380952380952381,369.0,15.375,,,10
Lincoln,Corsair FWD,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,22,29,25,1.3181818181818181,361.0,14.44,,,10
Nissan,Pathfinder 2WD,2020,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,20,27,23,1.35,392.0,17.043478260869566,,,10
Ford,Edge AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,21,28,23,1.3333333333333333,384.0,16.695652173913043,,,10
Ford,Edge AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.7,6.0,0.45,Regular,regular,3,19,26,21,1.368421052631579,417.0,19.857142857142858,,,10
Ford,Edge AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,21,28,23,1.3333333333333333,384.0,16.695652173913043,,,10
Lincoln,Nautilus AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,20,25,22,1.25,401.0,18.227272727272727,,,10
Lincoln,Nautilus AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.7,6.0,0.45,Regular,regular,3,19,26,21,1.368421052631579,417.0,19.857142857142858,,,10
Lincoln,Corsair AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.3,4.0,0.575,Regular,regular,3,21,28,24,1.3333333333333333,372.0,15.5,,,10
Nissan,Pathfinder 4WD,2020,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,20,27,22,1.35,401.0,18.227272727272727,,,10
Nissan,Pathfinder 4WD Platinum,2020,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,19,26,21,1.368421052631579,414.0,19.714285714285715,,,10
Bmw,X5 sDrive40i,2020,Standard Sport Utility Vehicle 2WD,Other,3.0,6.0,0.5,Premium,premium,2,21,26,23,1.2380952380952381,390.0,16.956521739130434,,,10
Bmw,X6 sDrive40i,2020,Standard Sport Utility Vehicle 2WD,Other,3.0,6.0,0.5,Premium,premium,2,21,26,23,1.2380952380952381,390.0,16.956521739130434,,,10
Mercedes-Benz,AMG GT R Coupe,2020,Two Seaters,Two Seater,4.0,8.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,526.0,30.941176470588236,,,10
Mercedes-Benz,AMG GT R Roadster,2020,Two Seaters,Two Seater,4.0,8.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,526.0,30.941176470588236,,,10
Toyota,Corolla Hatchback,2020,Compact Cars,Compact,2.0,4.0,0.5,Regular,regular,3,28,37,31,1.3214285714285714,280.0,9.03225806451613,,,10
Toyota,Corolla Hatchback,2020,Compact Cars,Compact,2.0,4.0,0.5,Regular,regular,3,32,41,35,1.28125,250.0,7.142857142857143,,,10
Toyota,Corolla Hatchback XSE,2020,Compact Cars,Compact,2.0,4.0,0.5,Regular,regular,3,30,38,33,1.2666666666666666,266.0,8.06060606060606,,,10
Hyundai,Venue,2020,Midsize Cars,Midsize,1.6,4.0,0.4,Regular,regular,3,30,34,32,1.1333333333333333,284.0,8.875,,,10
Hyundai,Venue,2020,Midsize Cars,Midsize,1.6,4.0,0.4,Regular,regular,3,27,35,30,1.2962962962962963,297.0,9.9,,,10
Nissan,Murano FWD,2020,Midsize Station Wagons,Midsize,3.5,6.0,0.5833333333333334,Regular,regular,3,20,28,23,1.4,386.0,16.782608695652176,,,10
Nissan,Murano AWD,2020,Midsize Station Wagons,Midsize,3.5,6.0,0.5833333333333334,Regular,regular,3,20,28,23,1.4,388.0,16.869565217391305,,,10
Infiniti,QX50,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,23,29,26,1.2608695652173914,346.0,13.307692307692308,,,10
Volkswagen,Atlas Cross Sport,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,21,24,22,1.1428571428571428,401.0,18.227272727272727,,,10
Volkswagen,Tiguan,2020,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,22,29,25,1.3181818181818181,356.0,14.24,,,10
Audi,Q5,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,28,24,1.2727272727272727,364.0,15.166666666666666,,,10
Infiniti,QX50 AWD,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,28,25,1.2727272727272727,365.0,14.6,,,10
Volkswagen,Tiguan 4motion,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,20,27,23,1.35,388.0,16.869565217391305,,,10
Lexus,GX 460,2020,Standard Sport Utility Vehicle 4WD,Other,4.6,8.0,0.575,Premium,premium,2,15,19,16,1.2666666666666666,542.0,33.875,,,10
Cadillac,CT6 AWD,2019,Large Cars,Large,4.2,8.0,0.525,Premium,premium,2,14,25,17,1.7857142857142858,521.0,30.647058823529413,,,9
Mitsubishi,Outlander PHEV,2020,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular Gas and Electricity,hybrid,1,25,26,25,1.04,174.0,6.96,,,10
Porsche,Panamera Turbo S e-Hybrid,2020,Large Cars,Large,4.0,8.0,0.5,Premium Gas or Electricity,hybrid,1,19,22,20,1.1578947368421053,289.0,14.45,,,10
Porsche,Panamera Turbo S e-Hybrid Executive,2020,Large Cars,Large,4.0,8.0,0.5,Premium Gas or Electricity,hybrid,1,19,22,20,1.1578947368421053,289.0,14.45,,,10
Porsche,Panamera Turbo S e-Hybrid ST,2020,Large Cars,Large,4.0,8.0,0.5,Premium Gas or Electricity,hybrid,1,19,22,20,1.1578947368421053,289.0,14.45,,,10
Audi,A3,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,27,36,30,1.3333333333333333,293.0,9.766666666666667,,,10
Mercedes-Benz,A220 4matic,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,24,34,28,1.4166666666666667,324.0,11.571428571428571,,,10
Mercedes-Benz,A220,2020,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,24,35,28,1.4583333333333333,313.0,11.178571428571429,0.2,175.0,10
Lexus,IS 300 AWD,2020,Compact Cars,Compact,3.5,6.0,0.5833333333333334,Premium,premium,2,18,24,21,1.3333333333333333,422.0,20.095238095238095,,,10
Lexus,IS 350,2020,Compact Cars,Compact,3.5,6.0,0.5833333333333334,Premium,premium,2,20,28,23,1.4,388.0,16.869565217391305,,,10
Lexus,IS 350 AWD,2020,Compact Cars,Compact,3.5,6.0,0.5833333333333334,Premium,premium,2,19,26,21,1.368421052631579,422.0,20.095238095238095,,,10
Lexus,GS F,2020,Compact Cars,Compact,5.0,8.0,0.625,Premium,premium,2,16,24,19,1.5,472.0,24.842105263157894,,,10
